"Name","Sweep","best_eval_top1","Runtime","State","Created","unc-module","best_test_avg_downstream_auroc_correct","best_test_avg_downstream_r1","best_test_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_auroc_correct","best_eval_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_r1","eval_avg_downstream_auroc_correct","eval_avg_downstream_croppedHasBiggerUnc","eval_avg_downstream_r1","best_furthertest_avg_downstream_auroc_correct","best_furthertest_avg_downstream_croppedHasBiggerUnc","best_furthertest_avg_downstream_r1","best_furthertest_avg_downstream_rcorr_entropy","furthertest_avg_downstream_auroc_correct","furthertest_avg_downstream_croppedHasBiggerUnc","furthertest_avg_downstream_r1","furthertest_avg_downstream_rcorr_entropy","best_eval_croppedHasBiggerUnc","best_eval_auroc_correct","model","lr","loss","num-heads","best_eval_r1"
"classic-sweep-2","dwm85pkc","71.202","107677","finished","2023-06-22T15:36:28.000Z","class-entropy","0.5303333333333334","0.4997333333333333","0.6990333333333334","0.5112666666666666","0.6827","0.4834333333333333","0.48439999999999994","0.4756","0.5148666666666667","0.5317000000000001","0.7590800000000001","0.6728","0.05288","","","","","0.6406","0.4484","vit_medium_patch16_gap_256","0.004400885614196764","cross-entropy","10","0.7752"
"denim-sweep-1","dwm85pkc","69.22","112126","finished","2023-06-22T15:36:28.000Z","class-entropy","0.5142","0.4852666666666667","0.6743666666666667","0.5174","0.668","0.4769333333333334","0.49456666666666665","0.5585","0.5394","0.5186200000000001","0.72576","0.6952400000000001","0.053839999999999985","","","","","0.6878","0.7005","vit_medium_patch16_gap_256","0.007801785043803659","cross-entropy","10","0.6457"
"devout-sweep-1","zydxq6e0","76.146","165965","finished","2023-06-22T15:36:05.000Z","class-entropy","0.5127333333333334","0.4873","0.7537333333333334","0.5526666666666668","0.7671333333333333","0.4823666666666666","0.5422333333333333","0.7590666666666666","0.4928666666666666","0.5315799999999999","0.7954799999999999","0.67486","0.05702","","","","","0.8326","0.8385","resnet50","0.007801785043803659","cross-entropy","10","0.6655"
"efficient-sweep-2","zydxq6e0","66.214","90824","failed","2023-06-22T15:36:05.000Z","class-entropy","0.5200333333333333","0.4273","0.7419333333333333","0.5459999999999999","0.7510333333333333","0.43850000000000006","0.5371","0.7767666666666666","0.41673333333333334","0.5424800000000001","0.8007200000000001","0.6372199999999999","0.05558","","","","","0.7903","0.799","resnet50","0.009450074810229796","cross-entropy","10","0.5618"
"stilted-sweep-4","6fado2xq","66.264","208799","finished","2023-06-22T15:35:54.000Z","jsd","0.4992333333333333","0.2644666666666666","0.5007999999999999","0.5301333333333333","0.5179333333333334","0.291","0.5221","0.5526999999999999","0.3062666666666667","0.4997999999999999","0.21401999999999996","0.5892799999999999","-0.002659999999999999","","","","","0.5765","0.7776","resnet50dropout","0.0032655529641025622","cross-entropy","","0.4248"
"toasty-sweep-3","6fado2xq","7.746","259186","crashed","2023-06-22T15:35:54.000Z","class-entropy","0.5702333333333333","0.0223","0.8066666666666666","0.5633","0.8194666666666667","0.022166666666666668","0.5262","0.7451333333333333","0.27413333333333334","0.5079600000000001","0.39286","0.33448","-0.00648","","","","","0.7547","0.6912","resnet50dropout","0.001896622678544191","cross-entropy","","0.0123"
"vibrant-sweep-5","6fado2xq","72.368","229048","finished","2023-06-22T15:35:54.000Z","jsd","0.5078","0.2859","0.4971666666666667","0.5410333333333334","0.5201666666666666","0.3080333333333333","0.5334333333333333","0.5459666666666666","0.32466666666666666","0.5091","0.22922000000000003","0.5967","0.0022200000000000024","","","","","0.6004","0.7919","resnet50dropout","0.0005394102379945037","cross-entropy","","0.47"
"happy-sweep-2","6fado2xq","69.852","195703","finished","2023-06-22T15:35:53.000Z","class-entropy","0.5259333333333333","0.2583666666666667","0.7532333333333333","0.547","0.7649666666666667","0.2692","0.5213666666666666","0.6848","0.3925666666666667","0.5295","0.8017199999999999","0.5455","0.03934","","","","","0.8328","0.8246","resnet50dropout","0.0007609451397505134","cross-entropy","","0.4042"
"wild-sweep-1","6fado2xq","50.53","196002","finished","2023-06-22T15:30:54.000Z","class-entropy","0.5222666666666668","0.13616666666666666","0.9283333333333332","0.5487333333333333","0.9339666666666668","0.14646666666666666","0.5222333333333333","0.6970333333333333","0.33899999999999997","0.51694","0.75716","0.43058","0.04068000000000001","","","","","0.9161","0.8035","resnet50dropout","0.00028299172935632595","cross-entropy","","0.1739"
"elated-sweep-5","23nykvto","71.524","45205","failed","2023-06-21T15:15:39.000Z","pred-net","0.5","0.5243333333333333","0.0052","0.5","0.0032","0.5084","0.5","0.002333333333333333","0.35169999999999996","0.5","0.00062","0.6900000000000001","NaN","","","","","0.0033","0.5","vit_medium_patch16_gap_256","0.010953739164070822","nivmf","","0.658"
"grateful-sweep-4","23nykvto","82.178","119622","finished","2023-06-21T15:15:38.000Z","pred-net","0.49596666666666667","0.527","0.6367999999999999","0.5000999999999999","0.6507333333333334","0.5097333333333333","0.4987333333333333","0.6259","0.5073333333333333","0.51126","0.4126","0.71414","0.016220000000000002","","","","","0.5907","0.4096","vit_medium_patch16_gap_256","0.000376691405747792","nivmf","","0.8016"
"glamorous-sweep-3","23nykvto","47.89","120920","finished","2023-06-21T15:15:26.000Z","pred-net","0.5","0.40363333333333334","0","0.5","0","0.41513333333333335","0.5","0","0.41513333333333335","0.5","0","0.65216","NaN","","","","","0","0.5","vit_medium_patch16_gap_256","0.011830753831887603","nivmf","","0.391"
"splendid-sweep-2","23nykvto","51.616","16290","failed","2023-06-21T15:14:57.000Z","pred-net","0.5","0.41030000000000005","0","0.5","0","0.42113333333333336","0.5","0","0.31053333333333333","0.5","0","0.6407800000000001","NaN","","","","","0","0.5","vit_medium_patch16_gap_256","0.027893419113161295","nivmf","","0.417"
"easy-sweep-1","23nykvto","64.556","56782","failed","2023-06-21T15:13:10.000Z","pred-net","0.5133666666666666","0.4876666666666667","0.7139333333333333","0.543","0.6951666666666667","0.4774333333333334","0.4999","0.361","0.4818","0.53822","0.75982","0.6751199999999999","0.011899999999999996","","","","","0.7894","0.4461","vit_medium_patch16_gap_256","0.007801785043803659","nivmf","","0.5572"
"rural-sweep-5","ixqomx7b","75.44","67175","failed","2023-06-21T14:44:46.000Z","pred-net","0.5","0.4575666666666667","0.22176666666666667","0.5","0.2266","0.46026666666666666","0.5","0","0.4364333333333333","0.5","0.6295","0.66874","0.022319999999999996","","","","","0.2493","0.5","resnet50","0.011932765834844409","nivmf","","0.6947"
"rural-sweep-4","ixqomx7b","77.946","177212","finished","2023-06-21T14:44:46.000Z","pred-net","0.5633","0.4269","0.7104666666666667","0.5397","0.7403666666666666","0.43566666666666665","0.5","0.0933","0.29219999999999996","0.52348","0.76456","0.6538200000000001","0.0191","","","","","0.763","0.5637","resnet50","0.00042264930264967137","nivmf","","0.7289"
"worthy-sweep-6","ixqomx7b","77.104","177253","finished","2023-06-21T14:44:46.000Z","pred-net","0.5","0.4658666666666667","0.3438333333333334","0.5","0.3584333333333333","0.4674333333333333","0.5","0.1342","0.49709999999999993","0.5","0.69704","0.6824","0.02278","","","","","0.471","0.5","resnet50","0.00726944246158707","nivmf","","0.7174"
"happy-sweep-3","ixqomx7b","79.672","172715","finished","2023-06-21T14:44:45.000Z","pred-net","0.5454","0.4596666666666666","0.5304666666666668","0.5034666666666666","0.5336333333333333","0.4609","0.5","0.11446666666666667","0.5163666666666668","0.53274","0.7713599999999999","0.6860999999999999","0.05038","","","","","0.6963","0.4032","resnet50","0.00672003121781742","nivmf","","0.7343"
"skilled-sweep-2","ixqomx7b","78.364","177393","finished","2023-06-21T14:41:46.000Z","pred-net","0.5591","0.42043333333333327","0.6661","0.5259","0.6991","0.4328333333333334","0.5","0.0813","0.3877333333333333","0.52588","0.7403","0.65602","0.02064","","","","","0.7218","0.5307","resnet50","0.0003128202424123208","nivmf","","0.7329"
"graceful-sweep-2","l70azdlh","73.682","115929","finished","2023-06-02T15:41:28.000Z","class-entropy","0.5289666666666667","0.5198333333333334","0.7313000000000001","0.5462666666666666","0.7501333333333333","0.496","0.5305","0.6207","0.4712","0.5439400000000001","0.73984","0.67506","0.03636","","","","","0.7513","0.7379","vit_medium_patch16_gap_256hetxl","0.0003598367780257359","cross-entropy","","0.7583"
"toasty-sweep-2","jd7cmi9v","45.58","117783","finished","2023-06-02T15:40:51.000Z","hetxl-det","0.5","0.34826666666666667","0.32559999999999995","0.5","0.30926666666666663","0.3637666666666666","0.5","0.32066666666666666","0.4008333333333334","0.49882","0.15578","0.6003000000000001","-0.0897","","","","","0.1802","0.5","resnet50hetxl","0.007309195236551723","cross-entropy","","0.4718"
"lilac-sweep-1","jd7cmi9v","44.482","118001","finished","2023-06-02T15:40:32.000Z","hetxl-det","0.4999666666666666","0.34496666666666664","0.30376666666666663","0.5","0.2898","0.3633","0.5","0.3025666666666667","0.4007","0.49898","0.18872000000000003","0.59322","-0.05236","","","","","0.1827","0.5","resnet50hetxl","0.007309195236551723","cross-entropy","","0.4648"
"lucky-sweep-1","1svt1xmn","72.656","115555","finished","2023-06-02T15:38:31.000Z","class-entropy","0.5142","0.29223333333333334","0.6702333333333333","0.5445333333333333","0.6767","0.32666666666666666","0.5433333333333333","0.6711","0.33243333333333336","0.51896","0.7072","0.62462","0.04823999999999999","","","","","0.7286","0.798","resnet50hetxl","0.0008558010429569813","cross-entropy","","0.6276"
"genial-sweep-2","1svt1xmn","71.55","107688","finished","2023-06-02T15:38:31.000Z","class-entropy","0.512","0.28676666666666667","0.689","0.5484666666666668","0.6900333333333334","0.3147333333333333","0.5354","0.6733666666666668","0.3267","0.5184","0.7322399999999999","0.61554","0.04376","","","","","0.7322","0.8095","resnet50hetxl","0.0008558010429569813","cross-entropy","","0.6206"
"breezy-sweep-1","l70azdlh","81.754","115582","finished","2023-06-02T15:35:24.000Z","class-entropy","0.5246666666666666","0.5135","0.6506666666666666","0.5419999999999999","0.6441333333333333","0.4847","0.5297333333333333","0.6334","0.47206666666666663","0.5143199999999999","0.70326","0.67718","0.0485","","","","","0.6997","0.7961","vit_medium_patch16_gap_256hetxl","0.0003598367780257359","cross-entropy","","0.7966"
"expert-sweep-18","mad5m8mi","82.754","105909","finished","2023-05-31T22:46:53.000Z","class-entropy","0.5338333333333334","0.5120333333333333","0.6312666666666668","0.5477666666666666","0.6561666666666667","0.4935","0.5257999999999999","0.6293333333333333","0.4775","0.534","0.7164600000000001","0.67926","0.0523","","","","","0.7076","0.8019","vit_medium_patch16_gap_256hetxl","0.0003598367780257359","cross-entropy","","0.8005"
"ethereal-sweep-17","mad5m8mi","79.514","105910","finished","2023-05-31T22:46:52.000Z","class-entropy","0.5297000000000001","0.4856333333333333","0.6532333333333333","0.5358666666666666","0.6653","0.47203333333333336","0.5202333333333333","0.7343999999999999","0.5202666666666667","0.53584","0.6917","0.68586","0.0613","","","","","0.7349","0.807","vit_medium_patch16_gap_256hetxl","0.003468888722339249","cross-entropy","","0.7708"
"valiant-sweep-15","mad5m8mi","81.54","111068","finished","2023-05-31T22:46:51.000Z","hetxl-det","0.5144666666666667","0.5003333333333333","0.5758333333333333","0.5442","0.5894666666666667","0.49039999999999995","0.5334333333333334","0.5169","0.4776","0.51784","0.5005200000000001","0.7000200000000001","0.041159999999999995","","","","","0.6742","0.749","vit_medium_patch16_gap_256hetxl","0.0009353027627950228","cross-entropy","","0.7914"
"dry-sweep-16","mad5m8mi","72.164","26632","failed","2023-05-31T22:46:51.000Z","class-entropy","0.5440666666666667","0.5041666666666667","0.7508666666666667","0.5278666666666667","0.7648666666666667","0.4841","0.4890000000000001","0.7397999999999999","0.4508","0.5372600000000001","0.77596","0.6754600000000001","0.04489999999999999","","","","","0.7832","0.6334","vit_medium_patch16_gap_256hetxl","0.0039042379313103458","cross-entropy","","0.7767"
"charmed-sweep-14","mad5m8mi","75.688","108979","finished","2023-05-31T22:46:50.000Z","hetxl-det","0.49443333333333334","0.4866","0.49899999999999994","0.5255666666666666","0.4883666666666666","0.4807","0.5057","0.056566666666666675","0.5335","0.50418","0.26680000000000004","0.6858000000000001","0.03336","","","","","0.5357","0.6796","vit_medium_patch16_gap_256hetxl","0.003448861707353191","cross-entropy","","0.7255"
"visionary-sweep-12","mad5m8mi","72.484","13631","failed","2023-05-31T22:46:50.000Z","hetxl-det","0.5","0.5085","0.207","0.5","0.18436666666666668","0.4854","0.5","0.20286666666666667","0.4278666666666667","0.5","0.19014","0.6723399999999999","-0.05167999999999999","","","","","0.1475","0.5","vit_medium_patch16_gap_256hetxl","0.013330503717389992","cross-entropy","","0.7799"
"wobbly-sweep-13","mad5m8mi","2.22","114043","finished","2023-05-31T22:46:50.000Z","class-entropy","0.5048333333333334","0.16376666666666664","0.3896","0.5326333333333334","0.3879","0.1648666666666667","0.5303333333333332","0.38386666666666663","0.1648666666666667","0.49380000000000007","0.5823600000000001","0.49892","-0.024939999999999997","","","","","0.4298","0.5276","vit_medium_patch16_gap_256hetxl","0.009672069970471448","cross-entropy","","0.0732"
"glorious-sweep-11","mad5m8mi","75.332","116256","finished","2023-05-31T22:46:49.000Z","hetxl-det","0.5003000000000001","0.44166666666666665","0.5551","0.5277","0.561","0.4363666666666666","0.5068","0.4100333333333334","0.4563","0.50652","0.31726","0.6788000000000001","0.004619999999999999","","","","","0.56","0.649","vit_medium_patch16_gap_256hetxl","0.003676713542777948","cross-entropy","","0.7303"
"winter-sweep-9","hqtls8an","72.466","107215","finished","2023-05-31T22:46:47.000Z","class-entropy","0.5083","0.2955666666666667","0.6514333333333333","0.5438000000000001","0.6705666666666666","0.32713333333333333","0.5358333333333333","0.6595","0.34390000000000004","0.50834","0.71716","0.6127999999999999","0.04182","","","","","0.7188","0.8047","resnet50hetxl","0.0008558010429569813","cross-entropy","","0.6356"
"hopeful-sweep-10","mad5m8mi","68.314","27666","failed","2023-05-31T22:46:46.000Z","hetxl-det","0.5076666666666666","0.4417","0.5176","0.5115333333333334","0.5224666666666667","0.43706666666666666","0.5","0.3294333333333333","0.3577666666666666","0.49564","0.23558","0.6701","0.0323","","","","","0.544","0.574","vit_medium_patch16_gap_256hetxl","0.013486425802436725","cross-entropy","","0.6568"
"iconic-sweep-7","hqtls8an","1.118","107218","finished","2023-05-31T22:46:45.000Z","hetxl-det","0.5015666666666667","0.04836666666666667","0.13796666666666663","0.5022","0.14070000000000002","0.0503","0.5","0.4378","0.3718","0.49952","0.37166","0.34354","0.024519999999999997","","","","","0.1693","0.3984","resnet50hetxl","0.001631903756934878","cross-entropy","","0.0516"
"firm-sweep-8","hqtls8an","31.77","24180","failed","2023-05-31T22:46:45.000Z","hetxl-det","0.49476666666666663","0.2627333333333333","0.14546666666666666","0.4949333333333334","0.14806666666666665","0.27963333333333334","0.4949333333333334","0.14806666666666665","0.27963333333333334","0.47536000000000006","0.28186","0.53556","-0.0539","","","","","0.138","0.4893","resnet50hetxl","0.012279000152689614","cross-entropy","","0.3038"
"different-sweep-4","hqtls8an","46.976","113535","finished","2023-05-31T22:46:45.000Z","hetxl-det","0.5","0.3702","0.2892333333333333","0.5","0.26826666666666665","0.3800333333333334","0.5","0.3031333333333333","0.4224666666666667","0.49964","0.2186","0.61416","-0.07074","","","","","0.1657","0.5","resnet50hetxl","0.007309195236551723","cross-entropy","","0.4999"
"polar-sweep-6","hqtls8an","32.754","17525","failed","2023-05-31T22:46:45.000Z","hetxl-det","0.4967","0.3126","0.1348","0.4962666666666667","0.1434","0.3171333333333333","0.4962666666666667","0.1434","0.3171333333333333","0.46914","0.26516","0.5588599999999999","-0.06882","","","","","0.1596","0.4917","resnet50hetxl","0.019158412593350944","cross-entropy","","0.3331"
"apricot-sweep-5","hqtls8an","0.788","21748","failed","2023-05-31T22:46:45.000Z","hetxl-det","0.501","0.05023333333333333","0.2811333333333333","0.5121333333333333","0.2876","0.04976666666666666","0.5","0.26253333333333334","0.2997666666666667","0.5","0.49640000000000006","0.34418000000000004","0.0421","","","","","0.3622","0.4319","resnet50hetxl","0.01790460879235944","cross-entropy","","0.0492"
"colorful-sweep-3","hqtls8an","65.976","107232","finished","2023-05-31T22:46:31.000Z","hetxl-det","0.5","0.32639999999999997","0.5732333333333334","0.5000333333333333","0.5204666666666666","0.34126666666666666","0.5","0.5725333333333333","0.3267333333333333","0.5","0.80352","0.62818","0.01336","","","","","0.3224","0.4984","resnet50hetxl","0.0010939004509440153","cross-entropy","","0.6421"
"fanciful-sweep-2","hqtls8an","29.512","26466","failed","2023-05-31T22:44:26.000Z","class-entropy","0.5107666666666667","0.2492333333333333","0.7728","0.5369333333333334","0.7648999999999999","0.2665666666666667","0.5369333333333334","0.7648999999999999","0.2665666666666667","0.53312","0.74994","0.52366","0.05466","","","","","0.7311","0.6643","resnet50hetxl","0.012731770783949091","cross-entropy","","0.2791"
"major-sweep-2","2nom5t95","0.002","115260","finished","2023-05-24T18:26:50.000Z","pred-net","0.5555333333333333","0.2074","0.5698333333333334","0.5821333333333333","0.5685333333333333","0.21476666666666663","0.5219","0.28833333333333333","0.21893333333333337","0.5680799999999999","0.5212","0.5019","0.017580000000000002","","","","","0.5576","0.6038","vit_medium_patch16_gap_256","0.0008512404263071006","elk","","0.5003"
"driven-sweep-1","2rrxl1si","79.958","118092","finished","2023-05-24T18:26:50.000Z","pred-net","0.5485666666666668","0.5788","0.9054333333333332","0.5701999999999999","0.9061","0.5509333333333334","0.5576333333333333","0.9733333333333332","0.5495","0.5711","0.82026","0.72238","0.07108","","","","","0.9017","0.8085","vit_medium_patch16_gap_256","0.001479414930317914","riskpred","","0.7579"
"rose-sweep-2","2rrxl1si","79.28","115260","finished","2023-05-24T18:26:50.000Z","pred-net","0.5596333333333333","0.5708333333333333","0.9403333333333332","0.5727666666666666","0.9376333333333332","0.5507333333333334","0.5607666666666667","0.9751","0.5461","0.5554399999999999","0.86676","0.7273200000000001","0.05986","","","","","0.9404","0.7847","vit_medium_patch16_gap_256","0.001479414930317914","riskpred","","0.7402"
"fragrant-sweep-1","2nom5t95","0.004","42672","crashed","2023-05-24T18:13:16.000Z","pred-net","0.5555","0.2438","0.6065666666666667","0.5712666666666667","0.5905333333333332","0.24349999999999997","0.5320666666666667","0.4743666666666666","0.23693333333333336","0.5310599999999999","0.55816","0.49102","0.01234","","","","","0.5739","0.5626","vit_medium_patch16_gap_256","0.0008512404263071006","elk","","0.4933"
"ruby-sweep-2","vhr16sq9","72.24","259194","crashed","2023-05-24T10:04:56.000Z","embed-norm","0.5222666666666668","0.3814","0.5265","0.5491333333333334","0.5287666666666667","0.3865666666666666","0.5461333333333334","0.49766666666666665","0.3717333333333333","0.5255799999999999","0.6218","0.6382","0.048319999999999995","","","","","0.6802","0.7271","resnet50","0.000009035861106653196","infonce","","0.6676"
"hopeful-sweep-1","vhr16sq9","72.32","259212","crashed","2023-05-24T10:04:55.000Z","embed-norm","0.5236333333333333","0.3875","0.5451333333333334","0.5490666666666667","0.5505666666666666","0.3924666666666667","0.5446","0.5053333333333333","0.3741","0.52992","0.62292","0.6380199999999999","0.04326000000000001","","","","","0.6933","0.7239","resnet50","0.000009035861106653196","infonce","","0.6687"
"feasible-sweep-2","g67vlr0w","76.768","177190","finished","2023-05-24T10:04:26.000Z","pred-net","0.5226000000000001","0.3693666666666666","0.5030666666666667","0.5381333333333332","0.5062666666666666","0.371","0.5336666666666666","0.4883","0.3695333333333333","0.51178","0.32352000000000003","0.6557999999999999","-0.02228","","","","","0.3932","0.6183","resnet50","0.000008276952350591522","hib","","0.6567"
"lilac-sweep-1","g67vlr0w","77.892","176273","finished","2023-05-24T10:04:26.000Z","pred-net","0.5358666666666666","0.3693666666666666","0.5165333333333334","0.5382","0.5425333333333334","0.3743","0.5336666666666666","0.5269","0.36833333333333335","0.5228200000000001","0.4546599999999999","0.6649200000000001","-0.012459999999999995","","","","","0.5217","0.6467","resnet50","0.000008276952350591522","hib","","0.6684"
"amber-sweep-2","rcwjxx59","74.336","182631","finished","2023-05-24T10:04:02.000Z","class-entropy","0.4890999999999999","0.3877333333333333","0.7110333333333333","0.5274","0.6961333333333334","0.41906666666666664","0.5124666666666666","0.6545333333333333","0.4488666666666667","0.5158600000000001","0.66784","0.6002","0.03226","","","","","0.7183","0.7658","resnet50sngp","0.002191946004484392","cross-entropy","","0.7267"
"amber-sweep-1","rcwjxx59","73.786","182538","finished","2023-05-24T10:04:01.000Z","class-entropy","0.5040666666666667","0.4087","0.7403","0.5338666666666666","0.7502666666666666","0.3977666666666666","0.5317999999999999","0.6514333333333333","0.45586666666666664","0.5045200000000001","0.66688","0.5671799999999999","0.011879999999999998","","","","","0.7565","0.7737","resnet50sngp","0.002191946004484392","cross-entropy","","0.7414"
"hardy-sweep-2","wyu2oqk4","77.37","174195","finished","2023-05-24T10:03:36.000Z","pred-net","0.533","0.4472","0.8254","0.5606000000000001","0.8350666666666666","0.44556666666666667","0.5575","0.8963333333333333","0.4598333333333333","0.53776","0.8168","0.6829000000000001","0.043120000000000006","","","","","0.8939","0.8384","resnet50","0.001050800963090861","riskpred","","0.6781"
"absurd-sweep-1","wyu2oqk4","77.88","171598","finished","2023-05-24T10:03:33.000Z","pred-net","0.5276333333333333","0.45343333333333335","0.8552","0.5567666666666667","0.8618","0.4483333333333333","0.552","0.8984666666666666","0.4621","0.54438","0.84588","0.68006","0.04592","","","","","0.9037","0.8345","resnet50","0.001050800963090861","riskpred","","0.6853"
"chocolate-sweep-1","ffdx2o9k","83.68","110633","finished","2023-05-24T10:02:52.000Z","class-entropy","0.5247666666666667","0.5612","0.6118","0.5334333333333333","0.6484333333333333","0.5327333333333333","0.5169","0.5708000000000001","0.5227666666666667","0.5429999999999999","0.68452","0.7253000000000001","0.04918","","","","","0.7139","0.7909","vit_medium_patch16_gap_256","0.0011242978688095029","cross-entropy","","0.8084"
"spring-sweep-2","ffdx2o9k","80.9","103849","finished","2023-05-24T10:02:52.000Z","class-entropy","0.5210333333333333","0.5607333333333334","0.6563666666666667","0.5312333333333333","0.6683333333333333","0.5374333333333333","0.5186","0.5656","0.5192","0.5586","0.73008","0.7195600000000001","0.060759999999999995","","","","","0.7269","0.7811","vit_medium_patch16_gap_256","0.0011242978688095029","cross-entropy","","0.7808"
"gentle-sweep-2","i8y37an3","76.906","176608","finished","2023-05-24T10:01:11.000Z","pred-net","0.5164666666666666","0.4873","0.9811","0.5053333333333333","0.9776666666666666","0.4811","0.5053333333333333","0.9776666666666666","0.4811","0.54826","0.8346199999999999","0.6911400000000001","0.06788","","","","","0.9865","0.3909","resnet50","0.0015085745555597843","elk","","0.6742"
"fallen-sweep-1","i8y37an3","77.648","171530","finished","2023-05-24T10:01:11.000Z","pred-net","0.5340333333333334","0.4655666666666667","0.6540666666666666","0.5008","0.6488333333333333","0.46019999999999994","0.4990333333333334","0.9758666666666668","0.47816666666666663","0.5301400000000001","0.77838","0.6833000000000001","0.054000000000000006","","","","","0.757","0.3013","resnet50","0.0015085745555597843","elk","","0.685"
"dainty-sweep-1","97no5dq3","77.42","174776","finished","2023-05-24T10:00:43.000Z","class-entropy","0.4964666666666666","0.48023333333333335","0.6389666666666667","0.5302","0.6447333333333334","0.48280000000000006","0.5229","0.6331000000000001","0.4787999999999999","0.51098","0.66048","0.67862","0.03872","","","","","0.6881","0.7521","resnet50","0.002978686658885229","cross-entropy","","0.6792"
"youthful-sweep-2","97no5dq3","75.678","171412","finished","2023-05-24T10:00:43.000Z","class-entropy","0.5032666666666666","0.4681666666666667","0.6567666666666666","0.5363","0.6656000000000001","0.4663666666666666","0.5189333333333334","0.6335000000000001","0.4789999999999999","0.5214799999999999","0.6785","0.66794","0.03064","","","","","0.7076","0.7642","resnet50","0.002978686658885229","cross-entropy","","0.6475"
"polished-sweep-1","dmb0yltm","0.088","118503","finished","2023-05-24T09:55:44.000Z","pred-net","0.5362","0.04066666666666666","0.4911","0.5503333333333333","0.5172333333333333","0.04006666666666667","0.5","0.5524333333333333","0.028166666666666663","0.50962","0.30446","0.37424","0.022200000000000004","","","","","0.4593","0.4938","vit_medium_patch16_gap_256","0.0003730522292469562","hib","","0.0064"
"northern-sweep-2","dmb0yltm","0.098","117717","finished","2023-05-24T09:55:44.000Z","pred-net","0.5861","0.027766666666666665","0.5628666666666667","0.5680999999999999","0.5900666666666666","0.02753333333333333","0.5","0.5465333333333334","0.028800000000000003","0.48008000000000006","0.41036","0.32908","0.0389","","","","","0.5453","0.5434","vit_medium_patch16_gap_256","0.0003730522292469562","hib","","0.0038"
"apricot-sweep-1","g7a4qi4a","79.526","72566","crashed","2023-05-24T09:54:53.000Z","embed-norm","0.4997333333333333","0.4876666666666667","0.3698333333333333","0.5205000000000001","0.3845","0.4732666666666666","0.5046666666666666","0.5468999999999999","0.3658666666666666","0.5089600000000001","0.4114","0.6935","0.006579999999999997","","","","","0.4998","0.7344","vit_medium_patch16_gap_256","0.0006549874377124257","infonce","","0.7579"
"graceful-sweep-2","g7a4qi4a","77.678","52073","crashed","2023-05-24T09:54:53.000Z","embed-norm","0.5002","0.4424","0.3597666666666666","0.5275","0.36496666666666666","0.43523333333333336","0.5072","0.48113333333333336","0.3897333333333333","0.52678","0.46204","0.69508","0.03621999999999999","","","","","0.4934","0.7515","vit_medium_patch16_gap_256","0.0006549874377124257","infonce","","0.7331"
"spring-sweep-2","5htixmlw","80.906","116466","finished","2023-05-24T09:54:33.000Z","class-entropy","0.5665666666666667","0.4223666666666667","0.6396666666666667","0.5766666666666667","0.681","0.4131","0.5306333333333334","0.6125333333333334","0.4779","0.52152","0.6144000000000001","0.63138","0.04172000000000001","","","","","0.7572","0.8253","vit_medium_patch16_gap_256sngp","0.002312653953136396","cross-entropy","","0.7833"
"vocal-sweep-1","5htixmlw","80.434","116724","finished","2023-05-24T09:54:33.000Z","class-entropy","0.5294333333333333","0.46270000000000006","0.6047","0.5639333333333333","0.6332666666666666","0.44426666666666664","0.524","0.6156","0.4695666666666667","0.52556","0.64114","0.65266","0.06354000000000001","","","","","0.6973","0.8124","vit_medium_patch16_gap_256sngp","0.002312653953136396","cross-entropy","","0.7767"
"pious-sweep-2","xcnk1our","0.104","104684","finished","2023-05-22T13:36:15.000Z","pred-net","0.5604","0.22386666666666663","0.6532333333333333","0.5726333333333334","0.6391333333333334","0.2197","0.5","0.4852","0.1067","0.5203599999999999","0.5595399999999999","0.56102","-0.02152","","","","","0.6512","0.5567","vit_medium_patch16_gap_256","0.0016810841548162677","hib","","0.1137"
"logical-sweep-1","xcnk1our","0.108","105209","finished","2023-05-22T13:35:45.000Z","pred-net","0.5527333333333333","0.035366666666666664","0.5442333333333333","0.5297333333333333","0.5678666666666666","0.03563333333333333","0.5","0.434","0.16573333333333332","0.47888","0.35328","0.3554","0.029400000000000003","","","","","0.5206","0.4973","vit_medium_patch16_gap_256","0.0016810841548162677","hib","","0.0051"
"neat-sweep-2","dc7fapct","73.042","180749","finished","2023-05-22T13:30:17.000Z","pred-net","0.5398666666666666","0.34526666666666667","0.5756333333333333","0.5539333333333333","0.5766","0.3499333333333334","0.5176333333333333","0.43999999999999995","0.19463333333333332","0.51034","0.3848","0.6175200000000001","-0.04558","","","","","0.5103","0.6384","resnet50","0.00015733502536359988","hib","","0.6076"
"crimson-sweep-1","dc7fapct","49.298","180744","finished","2023-05-22T13:30:14.000Z","pred-net","0.5223666666666666","0.27823333333333333","0.6014333333333334","0.565","0.6349","0.28076666666666666","0.4926","0.5583333333333335","0.15823333333333334","0.49348","0.30785999999999997","0.5463","-0.0161","","","","","0.5937","0.7152","resnet50","0.00015733502536359988","hib","","0.3995"
