"Name","Sweep","Runtime","State","Created","best_eval_top1","unc-module","n_few_shot","dataset","loss","model","lr","num-heads","initial-checkpoint","best_test_avg_downstream_auroc_correct","best_test_avg_downstream_auroc_correct_mixed","best_test_avg_downstream_auroc_ood","best_furthertest_avg_downstream_auroc_correct","best_test_avg_downstream_r1","best_furthertest_avg_downstream_r1","best_test_avg_downstream_croppedHasBiggerUnc","best_furthertest_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_auroc_correct","best_eval_avg_downstream_auroc_correct_mixed","best_eval_avg_downstream_auroc_ood","best_eval_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_r1","eval_avg_downstream_auroc_correct","eval_avg_downstream_croppedHasBiggerUnc","eval_avg_downstream_r1","best_eval_auroc_correct","best_eval_r1","eval_time_per_sample"
"effortless-sweep-9","godeg2dk","4446","finished","2023-08-16T00:46:58.000Z","1.2195","class-entropy","1","repr/cub","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230517-110251988515-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5207","0.5","0.4999999701976776","","0.5196","","0.4949","","","","","","","","","","0.5207","0.5196","0.4373990726987844"
"toasty-sweep-8","godeg2dk","5778","finished","2023-08-16T00:44:44.000Z","0.6436","class-entropy","10","repr/cub","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269962-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5712","0.5000000596046448","0.5","","0.0417","","0.4699","","","","","","","","","","0.5712","0.0417","0.4409188429514567"
"generous-sweep-7","godeg2dk","5066","finished","2023-08-16T00:44:30.000Z","1.5583","class-entropy","5","repr/cub","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269962-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5536","0.5","0.4999999701976776","","0.0617","","0.5254","","","","","","","","","","0.5536","0.0617","0.4340979981874709"
"robust-sweep-6","godeg2dk","4877","finished","2023-08-16T00:43:31.000Z","0.9146","class-entropy","2","repr/cub","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269962-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5342","0.5","0.5000000596046448","","0.2737","","0.4593","","","","","","","","","","0.5342","0.2737","0.462590108395915"
"wild-sweep-31","x7ykknom","105016","finished","2023-08-16T00:42:21.000Z","0","pred-net","5","repr/sop","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.567","0.49998044967651367","0.4999999701976776","","0.2904","","0.4836","","","","","","","","","","0.567","0.2904","0.4401319226633587"
"driven-sweep-5","godeg2dk","4459","finished","2023-08-16T00:40:48.000Z","0.8808","class-entropy","1","repr/cub","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269962-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5225","0.4999999701976776","0.5","","0.5813","","0.5014","","","","","","","","","","0.5225","0.5813","0.43388911056001656"
"wise-sweep-4","godeg2dk","5657","finished","2023-08-16T00:39:40.000Z","1.1518","class-entropy","10","repr/cub","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269503-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5896","0.5","0.5","","0.0295","","0.5139","","","","","","","","","","0.5896","0.0295","0.4326344124346891"
"snowy-sweep-3","godeg2dk","5352","finished","2023-08-16T00:37:10.000Z","47.3916","class-entropy","5","repr/cub","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269503-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5492","0.5","0.5","","0.6274","","0.6819","","","","","","","","","","0.5492","0.6274","0.4356258484083139"
"major-sweep-2","godeg2dk","4579","finished","2023-08-16T00:36:17.000Z","1.355","class-entropy","2","repr/cub","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269503-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5346","0.5","0.5","","0.2249","","0.5041","","","","","","","","","","0.5346","0.2249","0.4360305112874928"
"likely-sweep-1","godeg2dk","4522","finished","2023-08-16T00:29:38.000Z","1.1518","class-entropy","1","repr/cub","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269503-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5228","0.5","0.5","","0.5183","","0.4892","","","","","","","","","","0.5228","0.5183","0.4328511064937767"
"pretty-sweep-32","cgi9q710","887","failed","2023-08-16T00:28:33.000Z","0.0251","pred-net","10","repr/sop","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5457","0.49989426136016846","0.4999999701976776","","0.1187","","0.7633","","","","","","","","","","0.5457","0.1187","0.34668989509941406"
"breezy-sweep-31","cgi9q710","836","failed","2023-08-16T00:22:09.000Z","0.0143","pred-net","5","repr/sop","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.4925","0.4998807311058045","0.5","","0.2316","","0.2749","","","","","","","","","","0.4925","0.2316","0.3340720652867174"
"sweepy-sweep-30","cgi9q710","750","failed","2023-08-16T00:15:52.000Z","0.0143","pred-net","2","repr/sop","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5141","0.4999389350414276","0.5","","0.2277","","0.4235","","","","","","","","","","0.5141","0.2277","0.34796751805937676"
"peach-sweep-29","cgi9q710","889","failed","2023-08-16T00:14:38.000Z","0","pred-net","1","repr/sop","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.4938","0.4999338984489441","0.5","","0.2671","","0.5182","","","","","","","","","","0.4938","0.2671","0.3567694429472329"
"woven-sweep-28","cgi9q710","1492","failed","2023-08-16T00:14:37.000Z","0.0108","pred-net","10","repr/sop","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5049","0.5000362396240234","0.5","","0.2017","","0.7474","","","","","","","","","","0.5049","0.2017","0.3219735894068637"
"stellar-sweep-27","cgi9q710","1936","failed","2023-08-16T00:14:30.000Z","0.0108","pred-net","5","repr/sop","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.4923","0.49319761991500854","0.5","","0.1398","","0.3259","","","","","","","","","","0.4923","0.1398","0.3215844224983356"
"curious-sweep-26","cgi9q710","1363","failed","2023-08-16T00:14:16.000Z","0.0143","pred-net","2","repr/sop","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5166","0.4912428259849548","0.5","","0.0061","","0.1043","","","","","","","","","","0.5166","0.0061","0.32469953832790127"
"hopeful-sweep-30","x7ykknom","84833","finished","2023-08-16T00:08:22.000Z","0","pred-net","2","repr/sop","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.5348","0.4998805820941925","0.5","","0.1519","","0.7139","","","","","","","","","","0.5348","0.1519","0.6475498750071241"
"sandy-sweep-25","cgi9q710","1935","failed","2023-08-16T00:08:21.000Z","0.0036","pred-net","1","repr/sop","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6555","0.47730767726898193","0.5","","0.0426","","0.5616","","","","","","","","","","0.6555","0.0426","0.3227325676546729"
"daily-sweep-24","cgi9q710","0","crashed","2023-08-16T00:07:40.000Z","","pred-net","10","repr/cars","riskpred","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230513-120140354410-vit_medium_patch16_gap_256-256/checkpoint-12.pth.tar","","","","","","","","","","","","","","","","","","",""
"charmed-sweep-23","cgi9q710","0","crashed","2023-08-16T00:06:58.000Z","","pred-net","5","repr/cars","riskpred","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230513-120140354410-vit_medium_patch16_gap_256-256/checkpoint-12.pth.tar","","","","","","","","","","","","","","","","","","",""
"upbeat-sweep-22","cgi9q710","0","crashed","2023-08-16T00:06:37.000Z","","pred-net","2","repr/cars","riskpred","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230513-120140354410-vit_medium_patch16_gap_256-256/checkpoint-12.pth.tar","","","","","","","","","","","","","","","","","","",""
"icy-sweep-21","cgi9q710","0","crashed","2023-08-16T00:06:16.000Z","","pred-net","1","repr/cars","riskpred","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230513-120140354410-vit_medium_patch16_gap_256-256/checkpoint-12.pth.tar","","","","","","","","","","","","","","","","","","",""
"devoted-sweep-29","x7ykknom","67570","finished","2023-08-16T00:03:09.000Z","0.0036","pred-net","1","repr/sop","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.5407","0.4999249279499054","0.5","","0.148","","0.7337","","","","","","","","","","0.5407","0.148","0.4964560637071097"
"splendid-sweep-20","cgi9q710","688","failed","2023-08-16T00:02:58.000Z","0.7923","pred-net","10","repr/cars","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5921","0.49989110231399536","0.5","","0.0196","","0.5316","","","","","","","","","","0.5921","0.0196","0.8029836899988071"
"earthy-sweep-28","x7ykknom","105807","finished","2023-08-16T00:00:16.000Z","0.0251","pred-net","10","repr/sop","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.54","0.5000113844871521","0.4999999701976776","","0.1534","","0.6746","","","","","","","","","","0.54","0.1534","0.4864474044533921"
"sandy-sweep-27","x7ykknom","104034","finished","2023-08-15T23:51:40.000Z","0","pred-net","5","repr/sop","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.5653","0.4998557567596435","0.5","","0.155","","0.7869","","","","","","","","","","0.5653","0.155","0.4298292930109692"
"warm-sweep-19","cgi9q710","11641","finished","2023-08-15T23:48:47.000Z","1.4112","pred-net","5","repr/cars","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5016","0.4999975562095642","0.5","","0.0191","","0.0302","","","","","","","","","","0.5016","0.0191","0.8139177961909083"
"floral-sweep-18","cgi9q710","11288","finished","2023-08-15T23:43:27.000Z","0.8418","pred-net","2","repr/cars","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5003","0.5000001788139343","0.5","","0.3862","","0.9081","","","","","","","","","","0.5003","0.3862","0.8303033611980456"
"breezy-sweep-26","x7ykknom","83691","finished","2023-08-15T23:42:21.000Z","0.0072","pred-net","2","repr/sop","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.5117","0.4999639689922333","0.4999999701976776","","0.1552","","0.6125","","","","","","","","","","0.5117","0.1552","0.5616118235354023"
"blooming-sweep-17","cgi9q710","10900","finished","2023-08-15T23:41:39.000Z","0.9656","pred-net","1","repr/cars","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5825","0.49952611327171326","0.4999999701976776","","0.0196","","0.5464","","","","","","","","","","0.5825","0.0196","0.8025640441982367"
"denim-sweep-25","x7ykknom","67856","finished","2023-08-15T23:38:54.000Z","0.0717","pred-net","1","repr/sop","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.5384","0.4999825656414032","0.5","","0.1374","","0.6951","","","","","","","","","","0.5384","0.1374","0.4522973730412728"
"smooth-sweep-16","cgi9q710","2134","failed","2023-08-15T23:38:30.000Z","0.6685","pred-net","10","repr/cars","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5954","0.5001313090324402","0.5","","0.0161","","0.5115","","","","","","","","","","0.5954","0.0161","0.8073595671643122"
"wild-sweep-24","x7ykknom","18206","finished","2023-08-15T23:37:23.000Z","0.7428","pred-net","10","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100732158854-resnet50-224/checkpoint-0.pth.tar","0.6288","0.4998042583465576","0.5","","0.1904","","0.3895","","","","","","","","","","0.6288","0.1904","1.2523510767758912"
"swift-sweep-23","x7ykknom","16651","finished","2023-08-15T23:36:48.000Z","0.6437","pred-net","5","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100732158854-resnet50-224/checkpoint-0.pth.tar","0.6243","0.49990928173065186","0.5","","0.1736","","0.4256","","","","","","","","","","0.6243","0.1736","0.9890171991004952"
"exalted-sweep-22","x7ykknom","16252","finished","2023-08-15T23:34:53.000Z","0.7923","pred-net","2","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100732158854-resnet50-224/checkpoint-0.pth.tar","0.6174","0.4998147487640381","0.4999999701976776","","0.1778","","0.3951","","","","","","","","","","0.6174","0.1778","0.9937254702522484"
"cerulean-sweep-21","x7ykknom","16704","finished","2023-08-15T23:27:52.000Z","0.9408","pred-net","1","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100732158854-resnet50-224/checkpoint-0.pth.tar","0.6195","0.4999264776706696","0.5","","0.1797","","0.4189","","","","","","","","","","0.6195","0.1797","0.98925673291659"
"dashing-sweep-20","x7ykknom","18114","finished","2023-08-15T23:26:45.000Z","0.8913","pred-net","10","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.621","0.4998668134212494","0.4999999701976776","","0.1934","","0.5179","","","","","","","","","","0.621","0.1934","0.9981386951952766"
"smart-sweep-19","x7ykknom","16644","finished","2023-08-15T23:26:43.000Z","0.7923","pred-net","5","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.6121","0.49990114569664","0.5","","0.1869","","0.5016","","","","","","","","","","0.6121","0.1869","1.1779316121559682"
"sunny-sweep-18","x7ykknom","16169","finished","2023-08-15T23:25:25.000Z","0.8418","pred-net","2","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.6109","0.499990850687027","0.4999999701976776","","0.2062","","0.5417","","","","","","","","","","0.6109","0.2062","1.0286387687686884"
"decent-sweep-17","x7ykknom","17064","finished","2023-08-15T23:24:24.000Z","0.9161","pred-net","1","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.6245","0.4999167919158935","0.4999999701976776","","0.1911","","0.4818","","","","","","","","","","0.6245","0.1911","1.0402710302007705"
"swift-sweep-16","x7ykknom","18351","finished","2023-08-15T23:24:22.000Z","0.4952","pred-net","10","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.6117","0.49994611740112305","0.5","","0.1716","","0.3815","","","","","","","","","","0.6117","0.1716","1.0375152192631698"
"distinctive-sweep-15","x7ykknom","16674","finished","2023-08-15T23:23:55.000Z","0.6932","pred-net","5","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.6111","0.4999115467071533","0.5","","0.1904","","0.4543","","","","","","","","","","0.6111","0.1904","1.015214316471286"
"hopeful-sweep-14","x7ykknom","16512","finished","2023-08-15T23:23:04.000Z","0.5694","pred-net","2","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.622","0.4999329149723053","0.5","","0.1758","","0.3986","","","","","","","","","","0.622","0.1758","1.147962072338908"
"restful-sweep-13","x7ykknom","16769","finished","2023-08-15T23:21:37.000Z","0.8913","pred-net","1","repr/cars","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.6235","0.5000118613243103","0.5","","0.1817","","0.4325","","","","","","","","","","0.6235","0.1817","1.064889782222966"
"earthy-sweep-12","x7ykknom","9000","finished","2023-08-15T23:20:38.000Z","1.3211","pred-net","10","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100732158854-resnet50-224/checkpoint-0.pth.tar","0.5856","0.5","0.5","","0.4187","","0.3598","","","","","","","","","","0.5856","0.4187","0.6961292794080285"
"rare-sweep-11","x7ykknom","8025","finished","2023-08-15T23:20:23.000Z","0.9824","pred-net","5","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100732158854-resnet50-224/checkpoint-0.pth.tar","0.5827","0.5000000596046448","0.5","","0.3113","","0.3984","","","","","","","","","","0.5827","0.3113","0.5987737598781017"
"valiant-sweep-15","cgi9q710","11756","finished","2023-08-15T22:47:28.000Z","0.8666","pred-net","5","repr/cars","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5831","0.5001034736633301","0.4999999403953552","","0.0188","","0.5821","","","","","","","","","","0.5831","0.0188","0.8107103114377215"
"major-sweep-14","cgi9q710","11560","finished","2023-08-15T22:45:40.000Z","1.0399","pred-net","2","repr/cars","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6049","0.6643083691596985","0.5","","0.0168","","0.1421","","","","","","","","","","0.6049","0.0168","0.8266516796696685"
"dazzling-sweep-13","cgi9q710","11207","finished","2023-08-15T22:45:33.000Z","1.0894","pred-net","1","repr/cars","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6069","0.4998287558555603","0.4999999701976776","","0.0193","","0.4531","","","","","","","","","","0.6069","0.0193","0.8071205676797298"
"dauntless-sweep-12","cgi9q710","0","crashed","2023-08-15T22:45:12.000Z","","pred-net","10","repr/cub","riskpred","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230513-120140354410-vit_medium_patch16_gap_256-256/checkpoint-12.pth.tar","","","","","","","","","","","","","","","","","","",""
"polar-sweep-11","cgi9q710","0","crashed","2023-08-15T22:44:52.000Z","","pred-net","5","repr/cub","riskpred","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230513-120140354410-vit_medium_patch16_gap_256-256/checkpoint-12.pth.tar","","","","","","","","","","","","","","","","","","",""
"fluent-sweep-10","cgi9q710","0","crashed","2023-08-15T22:44:31.000Z","","pred-net","2","repr/cub","riskpred","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230513-120140354410-vit_medium_patch16_gap_256-256/checkpoint-12.pth.tar","","","","","","","","","","","","","","","","","","",""
"drawn-sweep-9","cgi9q710","0","crashed","2023-08-15T22:44:10.000Z","","pred-net","1","repr/cub","riskpred","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230513-120140354410-vit_medium_patch16_gap_256-256/checkpoint-12.pth.tar","","","","","","","","","","","","","","","","","","",""
"proud-sweep-8","cgi9q710","375","failed","2023-08-15T22:41:01.000Z","1.0501","pred-net","10","repr/cub","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5971","0.5","0.4999999701976776","","0.0244","","0.5589","","","","","","","","","","0.5971","0.0244","0.4380027588790026"
"fancy-sweep-7","cgi9q710","4966","finished","2023-08-15T22:40:00.000Z","1.1179","pred-net","5","repr/cub","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.662","0.48678112030029297","0.5","","0.0498","","0.4051","","","","","","","","","","0.662","0.0498","0.4351649646190447"
"drawn-sweep-10","x7ykknom","7865","finished","2023-08-15T22:31:03.000Z","1.2195","pred-net","2","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100732158854-resnet50-224/checkpoint-0.pth.tar","0.5997","0.5","0.4999999701976776","","0.4289","","0.6108","","","","","","","","","","0.5997","0.4289","0.5924085278498125"
"charmed-sweep-6","cgi9q710","4537","finished","2023-08-15T22:30:37.000Z","0.8808","pred-net","2","repr/cub","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5577","0.4999999701976776","0.5","","0.5745","","0.8482","","","","","","","","","","0.5577","0.5745","0.4369483388213285"
"driven-sweep-5","cgi9q710","4347","finished","2023-08-15T22:29:00.000Z","0.8808","pred-net","1","repr/cub","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5577","0.4999999701976776","0.5","","0.5745","","0.8482","","","","","","","","","","0.5577","0.5745","0.4346717760814884"
"zany-sweep-4","cgi9q710","1345","failed","2023-08-15T22:23:03.000Z","0.9824","pred-net","10","repr/cub","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.558","0.5426924228668213","0.5","","0.1734","","0.4848","","","","","","","","","","0.558","0.1734","0.45406199729216457"
"vague-sweep-3","cgi9q710","1268","failed","2023-08-15T22:22:51.000Z","0.9824","pred-net","5","repr/cub","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6755","0.5855608582496643","0.5","","0.0183","","0.1897","","","","","","","","","","0.6755","0.0183","0.4354957590904339"
"royal-sweep-2","cgi9q710","4830","finished","2023-08-15T22:22:46.000Z","0.8808","pred-net","2","repr/cub","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5844","0.5","0.5","","0.0305","","0.6037","","","","","","","","","","0.5844","0.0305","0.4569510883755154"
"breezy-sweep-1","cgi9q710","4537","finished","2023-08-15T22:22:42.000Z","7.5203","pred-net","1","repr/cub","riskpred","vit_medium_patch16_gap_256","0.005712376211661087","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6194","0.5","0.5","","0.2056","","0.6955","","","","","","","","","","0.6194","0.2056","0.43506990021806424"
"genial-sweep-9","x7ykknom","7968","finished","2023-08-15T21:55:15.000Z","1.5244","pred-net","1","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100732158854-resnet50-224/checkpoint-0.pth.tar","0.6178","0.5","0.4999999701976776","","0.4499","","0.5749","","","","","","","","","","0.6178","0.4499","0.5894575694066077"
"wobbly-sweep-8","x7ykknom","10007","finished","2023-08-15T21:16:09.000Z","1.355","pred-net","10","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.5899","0.5000000596046448","0.5","","0.4112","","0.3113","","","","","","","","","","0.5899","0.4112","0.6405366662395032"
